"DATE","DOY","week","TREAT","REP","STATION","ABIPN","BURSI","C7","CMAC","CSTIG","CTRIF","CYCSP","H13","HAXY","HCONV","HGLAC","HPARN","HVAR","PQUA","CANTHARID","LAMPY","LCW","MECOP","X20SPOT"
"8/28/2020",241,35,"CF",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"9/4/2020",248,36,"CF",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"6/19/2020",171,25,"CF",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/2/2020",184,27,"CF",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/17/2020",199,29,"CF",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"7/30/2020",212,31,"CF",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
"8/13/2020",226,33,"CF",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
"8/28/2020",241,35,"CF",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12
"9/4/2020",248,36,"CF",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6/19/2020",171,25,"CF",2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"7/2/2020",184,27,"CF",2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/17/2020",199,29,"CF",2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"7/30/2020",212,31,"CF",2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"8/13/2020",226,33,"CF",2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
"8/28/2020",241,35,"CF",2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"9/4/2020",248,36,"CF",2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"6/19/2020",171,25,"CF",2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/2/2020",184,27,"CF",2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"7/17/2020",199,29,"CF",2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"7/30/2020",212,31,"CF",2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/13/2020",226,33,"CF",2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"8/28/2020",241,35,"CF",2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9/4/2020",248,36,"CF",2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6/19/2020",171,25,"CF",2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/2/2020",184,27,"CF",2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/17/2020",199,29,"CF",2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/30/2020",212,31,"CF",2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"8/13/2020",226,33,"CF",2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
"8/28/2020",241,35,"CF",2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"9/4/2020",248,36,"CF",2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"6/19/2020",171,25,"CF",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
"7/2/2020",184,27,"CF",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/17/2020",199,29,"CF",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"7/30/2020",212,31,"CF",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/13/2020",226,33,"CF",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/28/2020",241,35,"CF",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"9/4/2020",248,36,"CF",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/19/2020",171,25,"CF",3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"7/2/2020",184,27,"CF",3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/17/2020",199,29,"CF",3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/30/2020",212,31,"CF",3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"8/13/2020",226,33,"CF",3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/28/2020",241,35,"CF",3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0
"9/4/2020",248,36,"CF",3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"6/19/2020",171,25,"CF",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"7/2/2020",184,27,"CF",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/17/2020",199,29,"CF",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"7/30/2020",212,31,"CF",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"8/13/2020",226,33,"CF",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
"8/28/2020",241,35,"CF",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"9/4/2020",248,36,"CF",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/19/2020",171,25,"CF",3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"7/2/2020",184,27,"CF",3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/17/2020",199,29,"CF",3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"7/30/2020",212,31,"CF",3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/13/2020",226,33,"CF",3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"8/28/2020",241,35,"CF",3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
"9/4/2020",248,36,"CF",3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"6/19/2020",171,25,"CF",3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"7/2/2020",184,27,"CF",3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"7/17/2020",199,29,"CF",3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
"7/30/2020",212,31,"CF",3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"8/13/2020",226,33,"CF",3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"8/28/2020",241,35,"CF",3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"9/4/2020",248,36,"CF",3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"6/19/2020",171,25,"DF",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/2/2020",184,27,"DF",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/17/2020",199,29,"DF",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"7/30/2020",212,31,"DF",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"8/13/2020",226,33,"DF",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"8/28/2020",241,35,"DF",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0
"9/4/2020",248,36,"DF",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/19/2020",171,25,"DF",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/2/2020",184,27,"DF",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"7/17/2020",199,29,"DF",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/30/2020",212,31,"DF",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/13/2020",226,33,"DF",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"8/28/2020",241,35,"DF",1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"9/4/2020",248,36,"DF",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/19/2020",171,25,"DF",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/2/2020",184,27,"DF",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"7/17/2020",199,29,"DF",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/30/2020",212,31,"DF",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/13/2020",226,33,"DF",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"8/28/2020",241,35,"DF",1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"9/4/2020",248,36,"DF",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/19/2020",171,25,"DF",1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"7/2/2020",184,27,"DF",1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
"7/17/2020",199,29,"DF",1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/30/2020",212,31,"DF",1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"8/13/2020",226,33,"DF",1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0
"8/28/2020",241,35,"DF",1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"9/4/2020",248,36,"DF",1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/19/2020",171,25,"DF",1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/2/2020",184,27,"DF",1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/17/2020",199,29,"DF",1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"7/30/2020",212,31,"DF",1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"8/13/2020",226,33,"DF",1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"8/28/2020",241,35,"DF",1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"9/4/2020",248,36,"DF",1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"6/19/2020",171,25,"DF",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/2/2020",184,27,"DF",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/17/2020",199,29,"DF",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"7/30/2020",212,31,"DF",2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"8/13/2020",226,33,"DF",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0
"8/28/2020",241,35,"DF",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
"9/4/2020",248,36,"DF",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"6/19/2020",171,25,"DF",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"7/2/2020",184,27,"DF",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"7/17/2020",199,29,"DF",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/30/2020",212,31,"DF",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8/13/2020",226,33,"DF",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"8/28/2020",241,35,"DF",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"9/4/2020",248,36,"DF",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/19/2020",171,25,"DF",2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"7/2/2020",184,27,"DF",2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/17/2020",199,29,"DF",2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4
"7/30/2020",212,31,"DF",2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"8/13/2020",226,33,"DF",2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3
"8/28/2020",241,35,"DF",2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"9/4/2020",248,36,"DF",2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6/19/2020",171,25,"DF",2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"7/2/2020",184,27,"DF",2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"7/17/2020",199,29,"DF",2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"7/30/2020",212,31,"DF",2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
"8/13/2020",226,33,"DF",2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"8/28/2020",241,35,"DF",2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"9/4/2020",248,36,"DF",2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"6/19/2020",171,25,"DF",2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"7/2/2020",184,27,"DF",2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/17/2020",199,29,"DF",2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"7/30/2020",212,31,"DF",2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"8/13/2020",226,33,"DF",2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"8/28/2020",241,35,"DF",2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"9/4/2020",248,36,"DF",2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/19/2020",171,25,"DF",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/2/2020",184,27,"DF",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/17/2020",199,29,"DF",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/30/2020",212,31,"DF",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/13/2020",226,33,"DF",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"8/28/2020",241,35,"DF",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"9/4/2020",248,36,"DF",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"6/19/2020",171,25,"DF",3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/2/2020",184,27,"DF",3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/17/2020",199,29,"DF",3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"7/30/2020",212,31,"DF",3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
"8/13/2020",226,33,"DF",3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
"8/28/2020",241,35,"DF",3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0
"9/4/2020",248,36,"DF",3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6/19/2020",171,25,"DF",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/2/2020",184,27,"DF",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"7/17/2020",199,29,"DF",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"7/30/2020",212,31,"DF",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"8/13/2020",226,33,"DF",3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0
"8/28/2020",241,35,"DF",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"9/4/2020",248,36,"DF",3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
"6/19/2020",171,25,"DF",3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/2/2020",184,27,"DF",3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/17/2020",199,29,"DF",3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"7/30/2020",212,31,"DF",3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"8/13/2020",226,33,"DF",3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"8/28/2020",241,35,"DF",3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"9/4/2020",248,36,"DF",3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/19/2020",171,25,"DF",3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"7/2/2020",184,27,"DF",3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"7/17/2020",199,29,"DF",3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"7/30/2020",212,31,"DF",3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"8/13/2020",226,33,"DF",3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"8/28/2020",241,35,"DF",3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"9/4/2020",248,36,"DF",3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"6/19/2020",171,25,"SF",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
"7/2/2020",184,27,"SF",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"7/17/2020",199,29,"SF",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"7/30/2020",212,31,"SF",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/13/2020",226,33,"SF",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"8/28/2020",241,35,"SF",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"9/4/2020",248,36,"SF",1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
"6/19/2020",171,25,"SF",1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
"7/2/2020",184,27,"SF",1,2,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
"7/17/2020",199,29,"SF",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"7/30/2020",212,31,"SF",1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8/13/2020",226,33,"SF",1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0
"8/28/2020",241,35,"SF",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
"9/4/2020",248,36,"SF",1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6/19/2020",171,25,"SF",1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/2/2020",184,27,"SF",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/17/2020",199,29,"SF",1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"7/30/2020",212,31,"SF",1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/13/2020",226,33,"SF",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/28/2020",241,35,"SF",1,3,0,0,1,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0
"9/4/2020",248,36,"SF",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"6/19/2020",171,25,"SF",1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/2/2020",184,27,"SF",1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/17/2020",199,29,"SF",1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/30/2020",212,31,"SF",1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"8/13/2020",226,33,"SF",1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"8/28/2020",241,35,"SF",1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"9/4/2020",248,36,"SF",1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/19/2020",171,25,"SF",1,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/2/2020",184,27,"SF",1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/17/2020",199,29,"SF",1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/30/2020",212,31,"SF",1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"8/13/2020",226,33,"SF",1,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"8/28/2020",241,35,"SF",1,5,0,0,1,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0
"9/4/2020",248,36,"SF",1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/19/2020",171,25,"SF",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1
"7/2/2020",184,27,"SF",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/17/2020",199,29,"SF",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/30/2020",212,31,"SF",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"8/13/2020",226,33,"SF",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"8/28/2020",241,35,"SF",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"9/4/2020",248,36,"SF",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6/19/2020",171,25,"SF",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/2/2020",184,27,"SF",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/17/2020",199,29,"SF",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"7/30/2020",212,31,"SF",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"8/13/2020",226,33,"SF",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"8/28/2020",241,35,"SF",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9/4/2020",248,36,"SF",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/19/2020",171,25,"SF",2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/2/2020",184,27,"SF",2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"7/17/2020",199,29,"SF",2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"7/30/2020",212,31,"SF",2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"8/13/2020",226,33,"SF",2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
"8/28/2020",241,35,"SF",2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"9/4/2020",248,36,"SF",2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"6/19/2020",171,25,"SF",2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1
"7/2/2020",184,27,"SF",2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
"7/17/2020",199,29,"SF",2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0
"7/30/2020",212,31,"SF",2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"8/13/2020",226,33,"SF",2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"8/28/2020",241,35,"SF",2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
"9/4/2020",248,36,"SF",2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"6/19/2020",171,25,"SF",2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0
"7/2/2020",184,27,"SF",2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/17/2020",199,29,"SF",2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/30/2020",212,31,"SF",2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"8/13/2020",226,33,"SF",2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8/28/2020",241,35,"SF",2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
